ExpPlant,Block,Pot,Trt,Treatment,Fvert,Umaydis,UmKey,Plant_pot,Height19,Smut20,Infect,LH_stage,Path_persist,PlantLives2,GallWT,LnGallWT,Vir,InVir,InVir_sd,n_Umx,InVir_pooledSD
2837,2,473,69,F2-U2-17,2,18,18,5,40.5,3,1,3,1,1,599.5,6.4,19.3,25.56,15.57,45,12.38
2838,2,473,69,F2-U2-17,2,18,18,6,18,4,1,3,1,1,19,2.94,41.8,25.56,15.57,45,12.38
2839,2,474,46,F1-U2-19,1,20,20,1,24.5,3,1,3,1,1,120.7,4.79,35.7,19.36,14.83,48,12.02
2840,2,474,46,F1-U2-19,1,20,20,2,68.5,1,1,0,0,1,0,0,-8.3,19.36,14.83,48,12.02
2841,2,474,46,F1-U2-19,1,20,20,3,44,1,1,0,0,1,0,0,16.2,19.36,14.83,48,12.02
2842,2,474,46,F1-U2-19,1,20,20,4,44.5,1,1,0,0,1,0,0,15.7,19.36,14.83,48,12.02
2843,2,474,46,F1-U2-19,1,20,20,5,32,3,1,3,1,1,155.7,5.05,28.2,19.36,14.83,48,12.02
2844,2,474,46,F1-U2-19,1,20,20,6,19.5,3,1,3,1,1,79.2,4.37,40.7,19.36,14.83,48,12.02
2845,2,475,70,F2-U2-18,2,19,19,1,47,1,1,0,0,1,0,0,12.8,11.45,15.45,46,12.34
2846,2,475,70,F2-U2-18,2,19,19,2,41,2,1,2,1,1,13.5,2.6,18.8,11.45,15.45,46,12.34
2847,2,475,70,F2-U2-18,2,19,19,3,72,0,0,0,0,1,0,0,-12.2,11.45,15.45,46,12.34
2848,2,475,70,F2-U2-18,2,19,19,4,69,0,0,0,0,1,0,0,-9.2,11.45,15.45,46,12.34
2849,2,475,70,F2-U2-18,2,19,19,5,43.5,1,1,0,0,1,0,0,16.3,11.45,15.45,46,12.34
2850,2,475,70,F2-U2-18,2,19,19,6,70.5,0,0,0,0,1,0,0,-10.7,11.45,15.45,46,12.34
2851,2,476,14,U2-12,0,13,13,1,32,2,1,2,1,1,15.2,2.72,26.4,18.72,16.88,43,13.09
2852,2,476,14,U2-12,0,13,13,2,20,4,1,3,1,1,69.1,4.24,38.4,18.72,16.88,43,13.09
2853,2,476,14,U2-12,0,13,13,3,18,4,1,3,1,1,62.5,4.14,40.4,18.72,16.88,43,13.09
2854,2,476,14,U2-12,0,13,13,4,25,2,1,2,1,1,320,5.77,33.4,18.72,16.88,43,13.09
2855,2,476,14,U2-12,0,13,13,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,18.72,16.88,43,13.09
2856,2,476,14,U2-12,0,13,13,6,31,2,1,2,1,1,326.9,5.79,27.4,18.72,16.88,43,13.09
2857,2,477,23,U2-21,0,22,22,1,65,0,0,0,0,1,0,0,-6.6,8.21,14.76,47,11.95
2858,2,477,23,U2-21,0,22,22,2,51,2,1,2,1,1,414.9,6.03,7.4,8.21,14.76,47,11.95
2859,2,477,23,U2-21,0,22,22,3,69,0,0,0,0,1,0,0,-10.6,8.21,14.76,47,11.95
2860,2,477,23,U2-21,0,22,22,4,30.5,3,1,3,1,1,160.7,5.08,27.9,8.21,14.76,47,11.95
2861,2,477,23,U2-21,0,22,22,5,77,1,1,0,0,1,0,0,-18.6,8.21,14.76,47,11.95
2862,2,477,23,U2-21,0,22,22,6,70,0,0,0,0,1,0,0,-11.6,8.21,14.76,47,11.95
2863,2,478,66,F2-U2-14,2,15,15,1,67.5,0,0,0,0,1,0,0,-7.7,21.68,16.55,47,13.07
2864,2,478,66,F2-U2-14,2,15,15,2,34,2,1,2,1,1,25.4,3.23,25.8,21.68,16.55,47,13.07
2865,2,478,66,F2-U2-14,2,15,15,3,65.5,0,0,0,0,1,0,0,-5.7,21.68,16.55,47,13.07
2866,2,478,66,F2-U2-14,2,15,15,4,51.5,0,0,0,0,1,0,0,8.3,21.68,16.55,47,13.07
2867,2,478,66,F2-U2-14,2,15,15,5,30,4,1,3,1,1,127.8,4.85,29.8,21.68,16.55,47,13.07
2868,2,478,66,F2-U2-14,2,15,15,6,67.5,0,0,0,0,1,0,0,-7.7,21.68,16.55,47,13.07
2869,2,479,41,F1-U2-14,1,15,15,1,61,0,0,0,0,1,0,0,-0.8,21.68,16.55,47,13.07
2870,2,479,41,F1-U2-14,1,15,15,2,23,3,1,3,1,1,184.7,5.22,37.2,21.68,16.55,47,13.07
2871,2,479,41,F1-U2-14,1,15,15,3,36,3,1,3,1,1,201.4,5.31,24.2,21.68,16.55,47,13.07
2872,2,479,41,F1-U2-14,1,15,15,4,34,1,1,0,0,1,0,0,26.2,21.68,16.55,47,13.07
2873,2,479,41,F1-U2-14,1,15,15,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,21.68,16.55,47,13.07
2874,2,479,41,F1-U2-14,1,15,15,6,32,3,1,3,1,1,183.6,5.21,28.2,21.68,16.55,47,13.07
2875,2,480,65,F2-U2-13,2,14,14,1,75,0,0,0,0,1,0,0,-15.2,18.84,13.62,45,11.19
2876,2,480,65,F2-U2-13,2,14,14,2,50,1,1,0,0,1,0,0,9.8,18.84,13.62,45,11.19
2877,2,480,65,F2-U2-13,2,14,14,3,49.5,0,0,0,0,1,0,0,10.3,18.84,13.62,45,11.19
2878,2,480,65,F2-U2-13,2,14,14,4,50.5,1,1,0,0,1,0,0,9.3,18.84,13.62,45,11.19
2879,2,480,65,F2-U2-13,2,14,14,5,57.5,1,1,0,0,1,0,0,2.3,18.84,13.62,45,11.19
2880,2,480,65,F2-U2-13,2,14,14,6,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,18.84,13.62,45,11.19
2881,2,481,44,F1-U2-17,1,18,18,1,38,3,1,3,1,1,277,5.62,22.2,25.56,15.57,45,12.38
2882,2,481,44,F1-U2-17,1,18,18,2,24,3,1,3,1,1,146.4,4.99,36.2,25.56,15.57,45,12.38
2883,2,481,44,F1-U2-17,1,18,18,3,13,3,1,3,1,1,29.4,3.38,47.2,25.56,15.57,45,12.38
2884,2,481,44,F1-U2-17,1,18,18,4,43,1,1,0,0,1,0,0,17.2,25.56,15.57,45,12.38
2885,2,481,44,F1-U2-17,1,18,18,5,21,3,1,3,1,1,121.7,4.8,39.2,25.56,15.57,45,12.38
2886,2,481,44,F1-U2-17,1,18,18,6,75,0,0,0,0,1,0,0,-14.8,25.56,15.57,45,12.38
2887,2,482,18,U2-16,0,17,17,1,30,2,1,2,1,1,173.9,5.16,28.4,26.29,13.79,46,11.32
2888,2,482,18,U2-16,0,17,17,2,41,2,1,2,1,1,499.6,6.21,17.4,26.29,13.79,46,11.32
2889,2,482,18,U2-16,0,17,17,3,49.5,1,1,0,0,1,0,0,8.9,26.29,13.79,46,11.32
2890,2,482,18,U2-16,0,17,17,4,21,3,1,3,1,1,89.7,4.5,37.4,26.29,13.79,46,11.32
2891,2,482,18,U2-16,0,17,17,5,58.5,1,1,0,0,1,0,0,-0.1,26.29,13.79,46,11.32
2892,2,482,18,U2-16,0,17,17,6,22,4,1,3,1,1,101.6,4.62,36.4,26.29,13.79,46,11.32
2893,2,483,34,F1-U2-7,1,8,8,1,20.5,3,1,3,1,1,139,4.93,39.7,30.9,12.66,44,10.6
2894,2,483,34,F1-U2-7,1,8,8,2,33,1,1,0,0,1,0,0,27.2,30.9,12.66,44,10.6
2895,2,483,34,F1-U2-7,1,8,8,3,51,1,1,0,0,1,0,0,9.2,30.9,12.66,44,10.6
2896,2,483,34,F1-U2-7,1,8,8,4,58,0,0,0,0,1,0,0,2.2,30.9,12.66,44,10.6
2897,2,483,34,F1-U2-7,1,8,8,5,20,4,1,3,1,1,44.2,3.79,40.2,30.9,12.66,44,10.6
2898,2,483,34,F1-U2-7,1,8,8,6,20,4,1,3,1,1,110.3,4.7,40.2,30.9,12.66,44,10.6
2899,2,484,73,F2-U2-21,2,22,22,1,65,1,1,0,0,1,0,0,-5.2,8.21,14.76,47,11.95
2900,2,484,73,F2-U2-21,2,22,22,2,77,0,0,0,0,1,0,0,-17.2,8.21,14.76,47,11.95
2901,2,484,73,F2-U2-21,2,22,22,3,62,0,0,0,0,1,0,0,-2.2,8.21,14.76,47,11.95
2902,2,484,73,F2-U2-21,2,22,22,4,35.5,3,1,3,1,1,105.4,4.66,24.3,8.21,14.76,47,11.95
2903,2,484,73,F2-U2-21,2,22,22,5,46,0,0,0,0,1,0,0,13.8,8.21,14.76,47,11.95
2904,2,484,73,F2-U2-21,2,22,22,6,63.5,0,0,0,0,1,0,0,-3.7,8.21,14.76,47,11.95
2905,2,485,72,F2-U2-20,2,21,21,1,65,0,0,0,0,1,0,0,-5.2,22.16,17.23,46,13.45
2906,2,485,72,F2-U2-20,2,21,21,2,43,1,1,0,0,1,0,0,16.8,22.16,17.23,46,13.45
2907,2,485,72,F2-U2-20,2,21,21,3,44.5,0,0,0,0,1,0,0,15.3,22.16,17.23,46,13.45
2908,2,485,72,F2-U2-20,2,21,21,4,34.5,3,1,3,1,1,208.6,5.34,25.3,22.16,17.23,46,13.45
2909,2,485,72,F2-U2-20,2,21,21,5,51,0,0,0,0,1,0,0,8.8,22.16,17.23,46,13.45
2910,2,485,72,F2-U2-20,2,21,21,6,72,0,0,0,0,1,0,0,-12.2,22.16,17.23,46,13.45
2911,2,486,56,F2-U2-4,2,5,5,1,20,4,1,3,1,1,127.1,4.84,39.8,28.05,13.39,46,11.09
2912,2,486,56,F2-U2-4,2,5,5,2,59,0,0,0,0,1,0,0,0.8,28.05,13.39,46,11.09
2913,2,486,56,F2-U2-4,2,5,5,3,47,1,1,0,0,1,0,0,12.8,28.05,13.39,46,11.09
2914,2,486,56,F2-U2-4,2,5,5,4,62.5,0,0,0,0,1,0,0,-2.7,28.05,13.39,46,11.09
2915,2,486,56,F2-U2-4,2,5,5,5,46,1,1,0,0,1,0,0,13.8,28.05,13.39,46,11.09
2916,2,486,56,F2-U2-4,2,5,5,6,52,1,1,0,0,1,0,0,7.8,28.05,13.39,46,11.09
2917,2,487,49,F1-U2-22,1,23,23,1,63,0,0,0,0,1,0,0,-2.8,23.02,17.07,45,13.31
2918,2,487,49,F1-U2-22,1,23,23,2,46,2,1,2,1,1,2.2,0.79,14.2,23.02,17.07,45,13.31
2919,2,487,49,F1-U2-22,1,23,23,3,29,3,1,3,1,1,188.1,5.24,31.2,23.02,17.07,45,13.31
2920,2,487,49,F1-U2-22,1,23,23,4,13,3,1,3,1,1,62.4,4.13,47.2,23.02,17.07,45,13.31
2921,2,487,49,F1-U2-22,1,23,23,5,30.5,3,1,3,1,1,168,5.12,29.7,23.02,17.07,45,13.31
2922,2,487,49,F1-U2-22,1,23,23,6,38,2,1,2,1,1,32,3.47,22.2,23.02,17.07,45,13.31
2923,2,488,63,F2-U2-11,2,12,12,1,62,0,0,0,0,1,0,0,-2.2,11.98,14.73,45,11.86
2924,2,488,63,F2-U2-11,2,12,12,2,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,11.98,14.73,45,11.86
2925,2,488,63,F2-U2-11,2,12,12,3,45,0,0,0,0,1,0,0,14.8,11.98,14.73,45,11.86
2926,2,488,63,F2-U2-11,2,12,12,4,65.5,0,0,0,0,1,0,0,-5.7,11.98,14.73,45,11.86
2927,2,488,63,F2-U2-11,2,12,12,5,40,2,1,2,1,1,16,2.77,19.8,11.98,14.73,45,11.86
2928,2,488,63,F2-U2-11,2,12,12,6,52,0,0,0,0,1,0,0,7.8,11.98,14.73,45,11.86
2929,2,489,56,F2-U2-4,2,5,5,1,62,1,1,0,0,1,0,0,-2.2,28.05,13.39,46,11.09
2930,2,489,56,F2-U2-4,2,5,5,2,36,3,1,3,1,1,153.6,5.03,23.8,28.05,13.39,46,11.09
2931,2,489,56,F2-U2-4,2,5,5,3,46,1,1,0,0,1,0,0,13.8,28.05,13.39,46,11.09
2932,2,489,56,F2-U2-4,2,5,5,4,46,0,0,0,0,1,0,0,13.8,28.05,13.39,46,11.09
2933,2,489,56,F2-U2-4,2,5,5,5,21,4,1,3,1,1,99.2,4.6,38.8,28.05,13.39,46,11.09
2934,2,489,56,F2-U2-4,2,5,5,6,22,4,1,3,1,1,120.1,4.79,37.8,28.05,13.39,46,11.09
2935,2,490,38,F1-U2-11,1,12,12,1,54,1,1,0,0,1,0,0,6.2,11.98,14.73,45,11.86
2936,2,490,38,F1-U2-11,1,12,12,2,69.5,0,0,0,0,1,0,0,-9.3,11.98,14.73,45,11.86
2937,2,490,38,F1-U2-11,1,12,12,3,60,0,0,0,0,1,0,0,0.2,11.98,14.73,45,11.86
2938,2,490,38,F1-U2-11,1,12,12,4,57,0,0,0,0,1,0,0,3.2,11.98,14.73,45,11.86
2939,2,490,38,F1-U2-11,1,12,12,5,66.5,0,0,0,0,1,0,0,-6.3,11.98,14.73,45,11.86
2940,2,490,38,F1-U2-11,1,12,12,6,58,0,0,0,0,1,0,0,2.2,11.98,14.73,45,11.86
2941,2,491,9,U2-7,0,8,8,1,34.5,1,1,0,0,1,0,0,23.9,30.9,12.66,44,10.6
2942,2,491,9,U2-7,0,8,8,2,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,30.9,12.66,44,10.6
2943,2,491,9,U2-7,0,8,8,3,17,4,1,3,1,1,49.1,3.89,41.4,30.9,12.66,44,10.6
2944,2,491,9,U2-7,0,8,8,4,15,3,1,3,1,1,44.9,3.8,43.4,30.9,12.66,44,10.6
2945,2,491,9,U2-7,0,8,8,5,23,4,1,3,1,1,83.4,4.42,35.4,30.9,12.66,44,10.6
2946,2,491,9,U2-7,0,8,8,6,31,0,0,0,0,1,0,0,27.4,30.9,12.66,44,10.6
2947,2,492,53,F2-U2-1,2,2,2,1,24,3,1,3,1,1,44.4,3.79,35.8,30.82,13.66,47,11.28
2948,2,492,53,F2-U2-1,2,2,2,2,46,1,1,0,0,1,0,0,13.8,30.82,13.66,47,11.28
2949,2,492,53,F2-U2-1,2,2,2,3,29,3,1,3,1,1,197.2,5.28,30.8,30.82,13.66,47,11.28
2950,2,492,53,F2-U2-1,2,2,2,4,17.5,4,1,3,1,1,101.4,4.62,42.3,30.82,13.66,47,11.28
2951,2,492,53,F2-U2-1,2,2,2,5,21.5,4,1,3,1,1,101.8,4.62,38.3,30.82,13.66,47,11.28
2952,2,492,53,F2-U2-1,2,2,2,6,68,0,0,0,0,1,0,0,-8.2,30.82,13.66,47,11.28
2953,2,493,45,F1-U2-18,1,19,19,1,46.5,0,0,0,0,1,0,0,13.7,11.45,15.45,46,12.34
2954,2,493,45,F1-U2-18,1,19,19,2,23.5,3,1,3,1,1,409.1,6.01,36.7,11.45,15.45,46,12.34
2955,2,493,45,F1-U2-18,1,19,19,3,21,3,1,3,1,1,114.2,4.74,39.2,11.45,15.45,46,12.34
2956,2,493,45,F1-U2-18,1,19,19,4,61,0,0,0,0,1,0,0,-0.8,11.45,15.45,46,12.34
2957,2,493,45,F1-U2-18,1,19,19,5,39,2,1,2,1,1,5,1.61,21.2,11.45,15.45,46,12.34
2958,2,493,45,F1-U2-18,1,19,19,6,51,0,0,0,0,1,0,0,9.2,11.45,15.45,46,12.34
2959,2,494,11,U2-9,0,10,10,1,43,1,1,0,0,1,0,0,15.4,17.52,12.26,47,10.44
2960,2,494,11,U2-9,0,10,10,2,53,0,0,0,0,1,0,0,5.4,17.52,12.26,47,10.44
2961,2,494,11,U2-9,0,10,10,3,59,0,0,0,0,1,0,0,-0.6,17.52,12.26,47,10.44
2962,2,494,11,U2-9,0,10,10,4,15,4,1,3,1,1,44.3,3.79,43.4,17.52,12.26,47,10.44
2963,2,494,11,U2-9,0,10,10,5,58,0,0,0,0,1,0,0,0.4,17.52,12.26,47,10.44
2964,2,494,11,U2-9,0,10,10,6,29,3,1,3,1,1,148.4,5,29.4,17.52,12.26,47,10.44
2965,2,495,16,U2-14,0,15,15,1,22.5,3,1,3,1,1,113.8,4.73,35.9,21.68,16.55,47,13.07
2966,2,495,16,U2-14,0,15,15,2,22,3,1,3,1,1,48,3.87,36.4,21.68,16.55,47,13.07
2967,2,495,16,U2-14,0,15,15,3,13,4,1,3,1,1,26.5,3.28,45.4,21.68,16.55,47,13.07
2968,2,495,16,U2-14,0,15,15,4,18.5,3,1,3,1,1,47.3,3.86,39.9,21.68,16.55,47,13.07
2969,2,495,16,U2-14,0,15,15,5,14,3,1,3,1,1,27.5,3.31,44.4,21.68,16.55,47,13.07
2970,2,495,16,U2-14,0,15,15,6,32,3,1,3,1,1,176.3,5.17,26.4,21.68,16.55,47,13.07
2971,2,496,38,F1-U2-11,1,12,12,1,44,2,1,2,1,1,32.8,3.49,16.2,11.98,14.73,45,11.86
2972,2,496,38,F1-U2-11,1,12,12,2,62.5,0,0,0,0,1,0,0,-2.3,11.98,14.73,45,11.86
2973,2,496,38,F1-U2-11,1,12,12,3,56,0,0,0,0,1,0,0,4.2,11.98,14.73,45,11.86
2974,2,496,38,F1-U2-11,1,12,12,4,55,0,0,0,0,1,0,0,5.2,11.98,14.73,45,11.86
2975,2,496,38,F1-U2-11,1,12,12,5,61,0,0,0,0,1,0,0,-0.8,11.98,14.73,45,11.86
2976,2,496,38,F1-U2-11,1,12,12,6,65,1,1,0,0,1,0,0,-4.8,11.98,14.73,45,11.86
2977,2,497,21,U2-19,0,20,20,1,22,3,1,3,1,1,132.9,4.89,36.4,19.36,14.83,48,12.02
2978,2,497,21,U2-19,0,20,20,2,34,1,1,0,0,1,0,0,24.4,19.36,14.83,48,12.02
2979,2,497,21,U2-19,0,20,20,3,35.5,0,0,0,0,1,0,0,22.9,19.36,14.83,48,12.02
2980,2,497,21,U2-19,0,20,20,4,14,4,1,3,1,1,52.4,3.96,44.4,19.36,14.83,48,12.02
2981,2,497,21,U2-19,0,20,20,5,23.5,3,1,3,1,1,87.9,4.48,34.9,19.36,14.83,48,12.02
2982,2,497,21,U2-19,0,20,20,6,20,4,1,3,1,1,98.2,4.59,38.4,19.36,14.83,48,12.02
2983,2,498,2,U2-P,0,1,1,1,13,3,1,3,1,1,60.6,4.1,45.4,20.83,15.32,42,12.1
2984,2,498,2,U2-P,0,1,1,2,49.5,0,0,0,0,1,0,0,8.9,20.83,15.32,42,12.1
2985,2,498,2,U2-P,0,1,1,3,39,2,1,2,1,1,40.9,3.71,19.4,20.83,15.32,42,12.1
2986,2,498,2,U2-P,0,1,1,4,56.5,0,0,0,0,1,0,0,1.9,20.83,15.32,42,12.1
2987,2,498,2,U2-P,0,1,1,5,24,3,1,3,1,1,141.9,4.96,34.4,20.83,15.32,42,12.1
2988,2,498,2,U2-P,0,1,1,6,23,3,1,3,1,1,129.2,4.86,35.4,20.83,15.32,42,12.1
2989,2,499,36,F1-U2-9,1,10,10,1,37.5,3,1,3,1,1,258.2,5.55,22.7,17.52,12.26,47,10.44
2990,2,499,36,F1-U2-9,1,10,10,2,50,0,0,0,0,1,0,0,10.2,17.52,12.26,47,10.44
2991,2,499,36,F1-U2-9,1,10,10,3,49.5,4,1,3,1,1,191.9,5.26,10.7,17.52,12.26,47,10.44
2992,2,499,36,F1-U2-9,1,10,10,4,60,0,0,0,0,1,0,0,0.2,17.52,12.26,47,10.44
2993,2,499,36,F1-U2-9,1,10,10,5,34,4,1,3,1,1,156,5.05,26.2,17.52,12.26,47,10.44
2994,2,499,36,F1-U2-9,1,10,10,6,46,0,0,0,0,1,0,0,14.2,17.52,12.26,47,10.44
2995,2,500,28,F1-U2-1,1,2,2,1,15,4,1,3,1,1,41.7,3.73,45.2,30.82,13.66,47,11.28
2996,2,500,28,F1-U2-1,1,2,2,2,51,2,1,2,1,1,523.8,6.26,9.2,30.82,13.66,47,11.28
2997,2,500,28,F1-U2-1,1,2,2,3,48,1,1,0,0,1,0,0,12.2,30.82,13.66,47,11.28
2998,2,500,28,F1-U2-1,1,2,2,4,23,3,1,3,1,1,64,4.16,37.2,30.82,13.66,47,11.28
2999,2,500,28,F1-U2-1,1,2,2,5,45,1,1,0,0,1,0,0,15.2,30.82,13.66,47,11.28
3000,2,500,28,F1-U2-1,1,2,2,6,31,3,1,3,1,1,141.4,4.95,29.2,30.82,13.66,47,11.28
3001,2,501,20,U2-18,0,19,19,1,20.5,4,1,3,1,1,75.9,4.33,37.9,11.45,15.45,46,12.34
3002,2,501,20,U2-18,0,19,19,2,64,0,0,0,0,1,0,0,-5.6,11.45,15.45,46,12.34
3003,2,501,20,U2-18,0,19,19,3,52,1,1,0,0,1,0,0,6.4,11.45,15.45,46,12.34
3004,2,501,20,U2-18,0,19,19,4,51,1,1,0,0,1,0,0,7.4,11.45,15.45,46,12.34
3005,2,501,20,U2-18,0,19,19,5,61.5,0,0,0,0,1,0,0,-3.1,11.45,15.45,46,12.34
3006,2,501,20,U2-18,0,19,19,6,81,0,0,0,0,1,0,0,-22.6,11.45,15.45,46,12.34
3007,2,502,26,F1,1,0,0,1,62,0,1,2,1,1,NA,NA,-1.8,NA,8.23,47,8.23
3008,2,502,26,F1,1,0,0,2,65,0,1,2,1,1,NA,NA,-4.8,NA,8.23,47,8.23
3009,2,502,26,F1,1,0,0,3,49,0,1,2,1,1,NA,NA,11.2,NA,8.23,47,8.23
3010,2,502,26,F1,1,0,0,4,68,0,1,2,1,1,NA,NA,-7.8,NA,8.23,47,8.23
3011,2,502,26,F1,1,0,0,5,56,0,1,2,1,1,NA,NA,4.2,NA,8.23,47,8.23
3012,2,502,26,F1,1,0,0,6,73,0,1,2,1,1,NA,NA,-12.8,NA,8.23,47,8.23
3013,2,503,41,F1-U2-14,1,15,15,1,58,0,0,0,0,1,0,0,2.2,21.68,16.55,47,13.07
3014,2,503,41,F1-U2-14,1,15,15,2,44,0,0,0,0,1,0,0,16.2,21.68,16.55,47,13.07
3015,2,503,41,F1-U2-14,1,15,15,3,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,21.68,16.55,47,13.07
3016,2,503,41,F1-U2-14,1,15,15,4,35,4,1,3,1,1,155.6,5.05,25.2,21.68,16.55,47,13.07
3017,2,503,41,F1-U2-14,1,15,15,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,21.68,16.55,47,13.07
3018,2,503,41,F1-U2-14,1,15,15,6,57,0,0,0,0,1,0,0,3.2,21.68,16.55,47,13.07
3019,2,504,29,F1-U2-2,1,3,3,1,19.5,4,1,3,1,1,113,4.73,40.7,27.26,18.38,45,14.13
3020,2,504,29,F1-U2-2,1,3,3,2,40,2,1,2,1,1,69.5,4.24,20.2,27.26,18.38,45,14.13
3021,2,504,29,F1-U2-2,1,3,3,3,46.5,0,0,0,0,1,0,0,13.7,27.26,18.38,45,14.13
3022,2,504,29,F1-U2-2,1,3,3,4,20,3,1,3,1,1,69.6,4.24,40.2,27.26,18.38,45,14.13
3023,2,504,29,F1-U2-2,1,3,3,5,36.5,2,1,2,1,1,1.6,0.47,23.7,27.26,18.38,45,14.13
3024,2,504,29,F1-U2-2,1,3,3,6,30,3,1,3,1,1,58.6,4.07,30.2,27.26,18.38,45,14.13
3025,2,505,16,U2-14,0,15,15,1,44,2,1,2,1,1,10.8,2.38,14.4,21.68,16.55,47,13.07
3026,2,505,16,U2-14,0,15,15,2,56,0,0,0,0,1,0,0,2.4,21.68,16.55,47,13.07
3027,2,505,16,U2-14,0,15,15,3,28,3,1,3,1,1,134.9,4.9,30.4,21.68,16.55,47,13.07
3028,2,505,16,U2-14,0,15,15,4,23,3,1,3,1,1,164.7,5.1,35.4,21.68,16.55,47,13.07
3029,2,505,16,U2-14,0,15,15,5,22,4,1,3,1,1,106.6,4.67,36.4,21.68,16.55,47,13.07
3030,2,505,16,U2-14,0,15,15,6,43,2,1,2,1,1,13.4,2.6,15.4,21.68,16.55,47,13.07
3031,2,506,17,U2-15,0,16,16,1,36,2,1,2,1,1,560.5,6.33,22.4,13.79,15.12,46,12.13
3032,2,506,17,U2-15,0,16,16,2,37,3,1,3,1,1,272.1,5.61,21.4,13.79,15.12,46,12.13
3033,2,506,17,U2-15,0,16,16,3,46,2,1,2,1,1,9.3,2.23,12.4,13.79,15.12,46,12.13
3034,2,506,17,U2-15,0,16,16,4,41,1,1,0,0,1,0,0,17.4,13.79,15.12,46,12.13
3035,2,506,17,U2-15,0,16,16,5,61,0,0,0,0,1,0,0,-2.6,13.79,15.12,46,12.13
3036,2,506,17,U2-15,0,16,16,6,61.5,0,0,0,0,1,0,0,-3.1,13.79,15.12,46,12.13
3037,2,507,26,F1,1,0,0,1,55,0,1,2,1,1,NA,NA,5.2,NA,8.23,47,8.23
3038,2,507,26,F1,1,0,0,2,73,0,1,2,1,1,NA,NA,-12.8,NA,8.23,47,8.23
3039,2,507,26,F1,1,0,0,3,63,0,1,2,1,1,NA,NA,-2.8,NA,8.23,47,8.23
3040,2,507,26,F1,1,0,0,4,62.5,0,1,2,1,1,NA,NA,-2.3,NA,8.23,47,8.23
3041,2,507,26,F1,1,0,0,5,59,0,1,2,1,1,NA,NA,1.2,NA,8.23,47,8.23
3042,2,507,26,F1,1,0,0,6,67,0,1,2,1,1,NA,NA,-6.8,NA,8.23,47,8.23
3043,2,508,46,F1-U2-19,1,20,20,1,19,4,1,3,1,1,52,3.95,41.2,19.36,14.83,48,12.02
3044,2,508,46,F1-U2-19,1,20,20,2,37,2,1,2,1,1,37.3,3.62,23.2,19.36,14.83,48,12.02
3045,2,508,46,F1-U2-19,1,20,20,3,62,3,1,3,1,1,162.3,5.09,-1.8,19.36,14.83,48,12.02
3046,2,508,46,F1-U2-19,1,20,20,4,55,0,0,0,0,1,0,0,5.2,19.36,14.83,48,12.02
3047,2,508,46,F1-U2-19,1,20,20,5,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,19.36,14.83,48,12.02
3048,2,508,46,F1-U2-19,1,20,20,6,45,2,1,2,1,1,3.4,1.22,15.2,19.36,14.83,48,12.02
3049,2,509,32,F1-U2-5,1,6,6,1,38,2,1,2,1,1,21.1,3.05,22.2,26.12,17.57,46,13.67
3050,2,509,32,F1-U2-5,1,6,6,2,21,4,1,3,1,1,75.7,4.33,39.2,26.12,17.57,46,13.67
3051,2,509,32,F1-U2-5,1,6,6,3,51,0,0,0,0,1,0,0,9.2,26.12,17.57,46,13.67
3052,2,509,32,F1-U2-5,1,6,6,4,66,1,1,0,0,1,0,0,-5.8,26.12,17.57,46,13.67
3053,2,509,32,F1-U2-5,1,6,6,5,45,0,0,0,0,1,0,0,15.2,26.12,17.57,46,13.67
3054,2,509,32,F1-U2-5,1,6,6,6,55,0,0,0,0,1,0,0,5.2,26.12,17.57,46,13.67
3055,2,510,52,F2-U2-P,2,1,1,1,DNG,DNG,NA,NA,0,1,DNG,NA,DNG,20.83,15.32,42,12.1
3056,2,510,52,F2-U2-P,2,1,1,2,45,1,1,0,0,1,0,0,14.8,20.83,15.32,42,12.1
3057,2,510,52,F2-U2-P,2,1,1,3,35.5,3,1,3,1,1,220.3,5.39,24.3,20.83,15.32,42,12.1
3058,2,510,52,F2-U2-P,2,1,1,4,53,1,1,0,0,1,0,0,6.8,20.83,15.32,42,12.1
3059,2,510,52,F2-U2-P,2,1,1,5,62,0,0,0,0,1,0,0,-2.2,20.83,15.32,42,12.1
3060,2,510,52,F2-U2-P,2,1,1,6,35,2,1,2,1,1,10.7,2.37,24.8,20.83,15.32,42,12.1
3061,2,511,16,U2-14,0,15,15,1,26,3,1,3,1,1,104.6,4.65,32.4,21.68,16.55,47,13.07
3062,2,511,16,U2-14,0,15,15,2,15,3,1,3,1,1,68.8,4.23,43.4,21.68,16.55,47,13.07
3063,2,511,16,U2-14,0,15,15,3,19,3,1,3,1,1,121.9,4.8,39.4,21.68,16.55,47,13.07
3064,2,511,16,U2-14,0,15,15,4,32,4,1,3,0,1,0,0,26.4,21.68,16.55,47,13.07
3065,2,511,16,U2-14,0,15,15,5,21,3,1,3,1,1,98.5,4.59,37.4,21.68,16.55,47,13.07
